ID,User,date,review,rating,type
18,kb271886022,"2023-10-10 08:07 | Phân loại hàng: Columbia,M",Anh không cần phải không có tiền cho em nè em có thể làm được gì không,,normal
16,kha_ahn,"2024-03-29 20:59 | Phân loại hàng: Quần Ribbon Hồng,M",Quần lên form siêu xinh. Quần xinh lắm ạ,,normal
11,khanhhuyentranthi,2023-04-12 10:01 | Phân loại hàng: Xanh Rêu - L,"Quần đẹp, vải mềm, bị chọn nhầm size lớn quá nhưng shop hỗ trợ đổi size rất nhiệt tình 🫶🏻",,normal
7,khanhlinh.992,"2019-12-04 11:22 | Phân loại hàng: Áo Vest,S",Sịn sò x1000000 luônnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,,normal
11,khanhlinhnguyen__,2022-08-17 13:24 | Phân loại hàng: L,"giao hàng khá nhanh, chất vải đẹpx, đóng gói cẩn thận kkkkkkk",,normal
11,khanhsvy_25,2023-02-04 16:55 | Phân loại hàng: Nâu Rêu - M,Qquanf đẹp chất liệu sờ thích cực shop rep ob cũng nhanh giao nhanh,,normal
6,khatu2810,"2024-05-17 13:47 | Phân loại hàng: Quần Jean,M",Mình ko thấy tặng đồ cột tóc luôn shop ơiii,,normal
18,khnhchibi534,"2023-12-12 13:59 | Phân loại hàng: Pennes,XL",,,normal
11,khoa_vo2703,2023-01-23 16:51 | Phân loại hàng: Kem - L,Hình ảnh chỉ mang tính chất minh hoạ..quan đẹp..chất vải tốt..đã mua của shop nhiều lần..shop hỗ trợ đổi size rất nhiệt tình luôn,,normal
4,kieuanh400,"2024-01-28 16:42 | Phân loại hàng: Đen,L",,,normal
10,kimon614,"2023-11-06 06:22 | Phân loại hàng: ÁO CROPTOP HOA,S",Hình ảnh and video chỉ mang tính chất minh họa để nhận xu thôi nhaaaa,,normal
10,kimon614,"2023-11-26 15:12 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Hình ảnh and video chỉ mang tính chất minh họa nhận xu thoai nhaa:)),,normal
11,kk4306,2023-01-21 23:21 | Phân loại hàng: Nâu Rêu - M,Giao hàng hơi lâu. Shop tư vấn nhiệt tình. Chất liệu sp ổn vải mềm hơi có chỉ thừa,,normal
4,l*****1,"2023-10-09 00:03 | Phân loại hàng: Xám Đen,M",,,normal
11,l*****3,2022-12-14 09:51 | Phân loại hàng: Nâu Rêu - XS,,,normal
4,l*****5,"2024-03-02 15:53 | Phân loại hàng: Xám Đen,S",,,normal
10,l*****5,"2023-05-27 18:29 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal
16,l*****5,"2024-03-29 21:56 | Phân loại hàng: Quần Ribbon Xám,S",,,normal
6,l*****8,"2024-03-27 12:43 | Phân loại hàng: Quần Jean,L",,,normal
4,l*****9,"2023-01-10 15:21 | Phân loại hàng: Be,L",,,normal
6,l*****h,"2024-03-19 07:59 | Phân loại hàng: Quần Jean,S",Đúng với mô tả: 9/10Chất liệu: vải mềmMàu sắc: đenQuần màu đẹp lm mn y đúc trên ảnh nhg mà dáng quần from k thẳng đứng cho lm phần dưới rộng ra về phần này thì mk k thích cho lm,,normal
10,l*****h,"2023-06-26 12:10 | Phân loại hàng: Chun buộc tóc,S",,,normal
10,l*****h,"2023-07-09 10:57 | Phân loại hàng: ÁO CROPTOP HOA,M",,,normal
10,l*****h,"2024-01-05 16:56 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal
18,l*****h,"2024-03-19 07:59 | Phân loại hàng: Hoa cúc,S",,,normal
13,l*****l,"2023-03-11 15:33 | Phân loại hàng: 5,L",,,normal
17,l*****l,"2023-03-11 15:33 | Phân loại hàng: Đen,L",,,normal
6,lam_cuc,"2024-03-23 12:10 | Phân loại hàng: Quần Jean,M","Chất liệu: jeanMàu sắc: okMặc lần đầu thấy ổn, khum bít giặt có phai màu khong nữa nhưng dáng đẹp, 1m63 53kg mặc size M vừa 💯",,normal
13,lamngocphuongg,"2024-05-13 16:14 | Phân loại hàng: 10,L",Đúng với mô tả: 80%Màu sắc: be đậmChất liệu: không biết nhưng vải êm bó sát ngườiMặc dù màu áo không be trắng như trên hình nhưng chất liệu cũng ok,,normal
16,lbaolinh2k9,"2024-03-16 12:25 | Phân loại hàng: Quần Ribbon Xám,L",hn năg i i và quân đội liên quan đến việc làm cho anh biết em đi mô à à hả anh có thể ăn cơm chưa anh sinh ra và phân phối sản xuất kinh,,normal
16,lbaolinh2k9,"2024-04-18 23:30 | Phân loại hàng: Quần Ribbon Xám,L",hn năg i i và quân ơi em đi học cô giáo của anh có đi làm không có đi làm gì thế nào để em đi làm gì đó anh sinh ra và phân phối sản,,normal
18,le_my_1652007,"2023-06-12 14:48 | Phân loại hàng: Đen,M",,,normal
11,le_thi_ai_nhu,2022-08-28 23:01 | Phân loại hàng: XL,Video khong liên quan nhưng mà quần xinh lắm giống mẫu lém luôn nha mn,,normal
20,leesandy849,"2020-07-05 02:36 | Phân loại hàng: Đen,XL",Chưa có về tay mình nên chưa biết thế nào. Nhưng thấy hình là ưng lắm. Mà shop rất chiều khách. Mình có việc cần nhận đồ trc dự tính mà shop vẫn giúp cho. Cảm ơn shop nhé,,normal
20,lelonglalilom,"2020-01-18 21:12 | Phân loại hàng: Đen,S",Quần hơi rộng đổi lại hàng đẹp hết chỗ chê. Sẽ luôn ungt hộ shop 😍,,normal
18,lenhathyy,"2023-11-10 12:51 | Phân loại hàng: California,S",1báo cáo,,normal
20,lensnhatchinhhang,"2024-07-06 20:04 | Phân loại hàng: Đen,S",Quần tây dáng xấu lắm. Huhu. Mặc lên nhìn chả ra làm sao,,normal
4,lethitrucquynj,"2023-09-21 19:17 | Phân loại hàng: Xám Đen,S","Đúng với mô tả: đúngTiền nào của đóa, chất lượng cực",,normal
4,lethuhuong220900,"2024-04-26 09:33 | Phân loại hàng: Xám Đen,M","Màu sắc: Xám đenChất liệu: vảiĐúng với mô tả: đúngQuần chất đẹp, màu đẹp cứ nghĩ quần dài nhưng mặc lên không dài.Mình 1m6 nặng 52kg shop tư vấn Sz M vừa in luôn ạ.Phải đợi tầm 7-10 ngày mới nhận đc hàng.",,normal
10,levophuongthaotyrasss,"2024-05-24 12:46 | Phân loại hàng: QUẦN JEAN NHÚNG,XL","Cuti lắm mn ơi, chọn đúng size của mình nhaaa tại tui m70 nên tui chọn xl là hợp lý roài",,normal
20,lig.chee,"2019-10-17 03:08 | Phân loại hàng: Đen,M",giao hàng chậm,,normal
11,linh.thon,2023-02-26 11:17 | Phân loại hàng: Xanh Rêu - L,"Chất liệu: kakiMàu sắc: xanh rêuMặc hợp, chuẩn ống rộng, nói chung là đẹp......",,normal
11,linh030918,2022-09-18 11:21 | Phân loại hàng: L,"Quần lên dáng đẹp, chất nhẹ, mặc thoải mái nhưng khi giặt thì nặng, mệt. Ai lười giặt như mình thì k nên mua, mình sợ quần nhanh cũ nên k dùng máy giặt hic",,normal
10,linhdantaof,"2024-03-01 08:45 | Phân loại hàng: QUẦN JEAN NHÚNG,M",Chất liệu: vải siu đẹp lun ạĐúng với mô tả: 10₫ siu ưng sẽ ủng hộ nx ạ,,normal
13,linhltruong,"2022-09-24 19:32 | Phân loại hàng: 1,XL","Màu sắc: kemĐúng với mô tả: chuẩnHàng như ảnh mẫu lun nhé. hii nhận về chất thíc lắm, mà shop còn nhiệt tình nữa. Cần thì lần sau sẽ ủng hộ thêm",,normal
4,linhntt.19,"2024-03-05 16:23 | Phân loại hàng: Xám Đen,S",Mặc vừa xinh 🥰🥰🥰,,normal
16,linlin112112,"2024-04-28 00:49 | Phân loại hàng: Full Set,S","Set vãi đẹp lắm luôn, cái quần chất vãi dày nhưng rất mát",,normal
17,llethao1610,"2022-12-22 08:20 | Phân loại hàng: Đen,L",Quần mặc form đẹp nha mng. Nên mua đó ạ. Mặc đẹp lắm đẹp lắmmmmm,,normal
17,loliisthebest,"2022-12-25 20:27 | Phân loại hàng: Đen,M",Chất liệu: .Màu sắc: .Đúng với mô tả: .Hình ảnh và video chỉ mang tính chất nhận xu. Hàng chưa mở nên chưa biết rõ.,,normal
2,lungbe240,"2024-06-16 10:43 | Phân loại hàng: Áo Trễ Vai Đen,S",đẹp á,,normal
5,luuthilinh23567,"2024-07-11 23:57 | Phân loại hàng: Loe Không Ôm Đùi 2,M","Nhận hàng nhanh, shop take care tốt, tư vấn rất chu đáo, nhiệt tình, sẽ ủng hộ thêm lần tới ạ 10 điểm. Quần vải đẹp, tôn dáng",,normal
11,luv_p_,2023-08-08 15:08 | Phân loại hàng: Xanh Rêu - S,"đặt size nhỏ nhất r mà vẫn thấy bị rộng với dài, nhưng mặc vẫn ok",,normal
4,ly229770,"2024-01-23 19:53 | Phân loại hàng: Xám Đen,S","Đúng với mô tả: đúngChất liệu: kbMàu sắc: xámQuần đẹp lắm nha mọi người, nên mua ạ",,normal
6,lyhng304,"2024-05-13 10:20 | Phân loại hàng: Quần Jean,S",Hinh anh chi mang tinh chat minh hoa. Quần xinh xỉu form cũng đẹp nữa,,normal
16,lylynguyen2702,"2024-04-03 12:52 | Phân loại hàng: Quần Ribbon Xám,XL","tr hông có ảnh á, nma quần xinh chất tốt kh có chỉ thừa, màu thực tế sáng hơn so với ảnh nhe mn",,normal
11,m*****3,2023-03-09 23:02 | Phân loại hàng: Xanh Rêu - L,,,normal
4,m*****e,"2024-01-10 13:37 | Phân loại hàng: Áo Thun Đen,M",,,normal
17,m*****f,"2023-01-10 15:58 | Phân loại hàng: Đen,S",,,normal
11,m*****g,2022-06-28 11:24 | Phân loại hàng: M,,,normal
13,m*****t,"2023-01-03 11:01 | Phân loại hàng: 12,M",,,normal
4,m*****x,"2022-12-20 02:14 | Phân loại hàng: Đen,XL",,,normal
20,m.duye_n,"2019-11-30 17:27 | Phân loại hàng: Đen,M",Xinh,,normal
5,maiquynh922004,"2024-08-04 22:00 | Phân loại hàng: XANH,L",Chất liệu: vải bòMàu sắc: xanhhhhĐúng với mô tả: chuẩnnQuần xinh form khá đẹp hình ảnh chỉ mang tính chất lấy xu hehe,,normal
2,maithichbontam,"2024-06-24 10:25 | Phân loại hàng: Áo Trễ Vai Đen,XL","Màu sắc: đenChất liệu: đẹpĐúng với mô tả: đẹpÁo đẹp lắm , form rộng thoải mái, chất mát, giá rẻ, nên mua nha mb",,bot
2,maithichbontam,"2024-06-24 10:29 | Phân loại hàng: Áo Trễ Vai Đen,XL","Chất liệu: goodĐúng với mô tả: tốtMàu sắc: xanhquần y ảnh, lên form đẹp, chất mềm, mặc thoải mái,nên mua nha mb",,bot
2,maithichbontam,"2024-06-26 10:31 | Phân loại hàng: Áo Trễ Vai Đen,XL",hàng đẹp xuất sắc,,bot
2,maithichbontam,"2024-07-10 09:15 | Phân loại hàng: Áo Trễ Vai Đen,XL","Quá rẻ cho một em áo chất lượng 10/10. Form siêu xinh,chất đẹp, mình rất ưng. Mình 50kg mamg sz M thấy khá thoải mái rộng rãi, sẽ tiếp tục ủng hộ shop 😘",,bot
2,maithichbontam,"2024-07-10 09:16 | Phân loại hàng: Áo Trễ Vai Đen,XL","Quá rẻ cho một em áo chất lượng 10/10. Form siêu xinh, màu đẹp, mình rất ưng. Mình 50kg mamg sz M thấy khá thoải mái rộng rãi, sẽ tiếp tục ủng hộ shop 😘",,bot
2,maithichbontam,"2024-07-16 13:58 | Phân loại hàng: Áo Trễ Vai Đen,XL","Áo xinh , mang được 2 kiểu mặt trước và sau luôn, m55 mang sz S là xinh, shop ship hàng nhanh, tư vấn nhiệt tình, nên mua nha mn",,bot
4,maithichbontam,"2024-06-24 10:22 | Phân loại hàng: Áo Thun Đen,XL","Màu sắc: xámĐúng với mô tả: đúngChất liệu: tốtQuần siêu xinh, lên form xuông chứ không ôm đùi, rất đẹp, chất hàng quảng châu nên form chuẩn lắm, không có gì chê luôn, rcm mn nên mua nhé",,bot
4,maithichbontam,"2024-06-26 10:33 | Phân loại hàng: Áo Thun Đen,XL","hàng đẹp, giá ổn, nên mua ah",,bot
4,maithichbontam,"2024-07-16 14:12 | Phân loại hàng: Chun buộc tóc,XL","Trùi ui, cứ tưởng m5 không bon chen được ai ngờ mang size S vừa i, mẫu này bà nào lùn lùn giống tui mang thêm đôi giày nữa là siêu hack dáng luôn í. Chất vải đẹp, mịn,sờ mát lắm luôn, săn deal còn có 199k quần quá ư là toẹt zời.",,bot
6,maithichbontam,"2024-06-19 09:36 | Phân loại hàng: Xanh Denim,XL",quần đẹp lam nha mnnn,,bot
7,maithichbontam,"2024-07-10 09:15 | Phân loại hàng: Quần Tây Cạp Trắng,S","Quá rẻ cho một em quần chất lượng 10/10. Form siêu xinh, màu đẹp, mình rất ưng. Mình 50kg mamg sz M thấy khá thoải mái rộng rãi, sẽ tiếp tục ủng hộ shop 😘",,bot
9,maithichbontam,"2024-07-16 14:37 | Phân loại hàng: Chân váy da nâu,XL","Chất liệu: chất daĐúng với mô tả: đúngMàu sắc: màu của nâuQuá rẻ cho một em chân váy da chất lượng 10/10. Form siêu xinh, màu đẹp, giá rẻ hơn các shop khác, mình rất ưng. Mình 50kg sz M, mang đi đà lạt mà ai cũng hỏi info, xinh lắmm",,bot
10,maithichbontam,"2024-06-19 09:44 | Phân loại hàng: Chun buộc tóc,XL","ỏ hàng xinh lắm ạ, siêu ưng luonnn, chất đẹp",,bot
14,maithichbontam,"2024-06-24 10:22 | Phân loại hàng: Áo Bra Đen,XXL","Đúng với mô tả: tốtMàu sắc: xámChất liệu: tốtÁo xinh lắm nha, form rộng, chất len đẹp, tui m6 mamg sz M là thoải mái luôn, ưng lắm ạ, shop dth nhiệt tình nha",,bot
15,maithichbontam,"2024-07-16 14:21 | Phân loại hàng: Full Set,XL","Màu sắc: y hìnhĐúng với mô tả: tốtChất liệu: tốtHàng rất đẹp, mình mua cả áo lẫn quần nên được giá rẻ so với chất lượng, quần lên form đẹp, siêu cute, chuẩn như ảnh nhé, sẽ tiếp tục ủng hộ shop 💗",,bot
17,maithichbontam,"2024-06-26 10:32 | Phân loại hàng: Áo 3 lỗ Đen,M",,,bot
17,maithichbontam,"2024-07-10 09:11 | Phân loại hàng: Áo 3 Lỗ Xám,M",,,bot
17,maithichbontam,"2024-07-10 09:16 | Phân loại hàng: Áo 3 Lỗ Xám,M",,,bot
17,maithichbontam,"2024-07-10 09:17 | Phân loại hàng: Áo 3 lỗ Trắng,M",,,bot
17,maithichbontam,"2024-07-16 13:58 | Phân loại hàng: Áo 3 Lỗ Xám,S",,,bot
19,maithichbontam,"2024-06-28 09:35 | Phân loại hàng: Xám Nhạt,XL","Chất liệu: đẹpĐúng với mô tả: đúngMàu sắc: beTìm mãi mới có cái quần form rộng như mong muốn, thấy mấy dancer, idol mặc mà tìm không ra, quần ống siêu rộng nha. 1m55 40kg mamg sz S , quần đẹp",,bot
19,maithichbontam,"2024-07-24 09:34 | Phân loại hàng: Be,M",,,bot
20,maithichbontam,"2024-06-24 10:17 | Phân loại hàng: Đen,XXL","Đúng với mô tả: đẹpMàu sắc: đenChất liệu: tốtQuần vải đẹp lắm mấy bà, dày dặn, form đẹp, không bí mồ hôi, mua về cứ sợ bị nhăn mà mua về không cần ủi luôn, vải cực kì ưng luôn, mong shop ra nhiều mẫu quần vải dạng như này nữa, Thả quả ảnh feedback của tui cho mấy bà ytam mà mua, dứt liền cho tuôiii",,bot
20,maithichbontam,"2024-06-24 10:29 | Phân loại hàng: Đen,XXL","Màu sắc: đenChất liệu: goodĐúng với mô tả: goodhàng đẹp, chất mát, y ảnh",,bot
20,maithichbontam,"2024-06-26 10:31 | Phân loại hàng: Đen,XXL","hàng đẹp, xinh lắm ạ",,bot
4,mencao996,"2024-07-09 18:44 | Phân loại hàng: Quần Đen,S",Hình ảnh chỉ mang tính chất nhận xu không liên quan đến sản phẩm ạ Shop đóng gói cận thận ạ Giao hàng nhanh ạ Quầnành c nên.,,normal
17,mi2kar9,"2023-09-25 17:19 | Phân loại hàng: Xám,S",sản phẩm rất tuyệt tôi rất thích like like like hihi haha hehe,,normal
7,miecutevl,"2020-01-19 22:29 | Phân loại hàng: Áo Vest,L",tuyet zoiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,normal
16,miencutie,"2024-03-07 12:34 | Phân loại hàng: Áo Ribbon xám,M","Giao nhanh, đóng gói kĩ càng, áo siêu xinh luôn nên mua nha mọi người, tư vấn size đúng ạ 💗",,normal
16,miencutie,"2024-06-19 15:42 | Phân loại hàng: Quần Ribbon Xám,M",Bồ công anh Cánh trắng mong manh dần tàn phai nhành hoa bay Chia nhau đưa em xa rời đi theo gió mây Đừng buông tay Con tim anh yêu em chẳng thiếu một ngày Mặt trời hôm nay vỡ tan không còn đây,,normal
13,mihn_chou,"2023-01-02 19:35 | Phân loại hàng: 10,S",Chất liệu: ĐẹpMàu sắc: Đúng với hìnhĐúng với mô tả: ĐúngSản phẩm đẹp chất lượng giao nhanh,,normal
10,mimmim_204,"2023-08-22 10:21 | Phân loại hàng: Chun buộc tóc,L",Dây chun mình cũng đem tặng luôn mình không có hình ảnh ở đây,,normal
11,minhanh.150503,2022-10-11 14:55 | Phân loại hàng: Đen - M,,,normal
11,minhchau220307,2022-08-29 11:18 | Phân loại hàng: L,"Chất liệu: chuẩnMàu sắc: chuẩnĐúng với mô tả: chuẩnGiao hàng nhanh lắm ạ, với cả nhân vân tư vấn nhiệt tình nữa ạ. Về được nhận hàng với bọc hàng là chiếc túi màu hồng siu cute lun ý mọi người=)) nên mua nha ạ. Chất liệu thoải mái lắm nha. Sau sẽ quay lại ủng hộ ạ",,normal
6,minhhieu11062005,"2024-04-11 18:15 | Phân loại hàng: Quần Jean,S","Quần chất lượng, giao hàng nhanh, giá ổn, hình ảnh mang tính nhận xu",,normal
10,minhthuvu176,"2024-05-06 01:37 | Phân loại hàng: QUẦN JEAN NHÚNG,S","đồ dicao thì hong phải nói nữa nhé , xứng đáng 10 đỉmm ( hinh anh minh hoa)",,normal
17,minhthy804,"2024-06-03 07:39 | Phân loại hàng: Be,XL",,,normal
20,minjie_shoes,"2022-06-16 12:01 | Phân loại hàng: Đen,XL","Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp. Shop phục vụ tốt",,normal
6,minkyy37,"2022-12-05 10:02 | Phân loại hàng: Trắng,L",Mặc xinh xẻoooo Đi chơi noel hết bàiiiii lun,,normal
18,minn_cutis1tg,"2024-05-15 12:20 | Phân loại hàng: Rockmore,S",,,normal
13,minnsharmaine_1711,"2022-11-18 22:38 | Phân loại hàng: 4,S",Áo xinhhh nho:3,,normal
13,missphuongvi,"2022-12-12 00:12 | Phân loại hàng: 1,M",Chất liệu: thunMàu sắc: kemĐúng với mô tả: đúngVải dày nên lên dáng thấy hơi mập Hàng cũng khá ổn tuy nhiên giá này mình kỳ vọng 1 chiếc áo thun đẹp hơn Nên cho 4 sao thôi ạ,,normal
15,miwanguyenn,2018-07-11 20:16 | Phân loại hàng: Size XL,Chất lượng sản phẩm tuyệt vời,,normal
10,mp6z46kk3a,"2023-07-10 17:33 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Màu sãh đẹp đúng với mô tảy. Jih kfos giif kiagsv nhé. Iingg hdud,,normal
13,mpmc2,"2024-04-29 12:47 | Phân loại hàng: 7,M",Áo croptop đúng mô tả. Màu đen kiểu mờ mờ ko phải đen kít. Chất mát,,normal
10,mykiu296,"2023-07-14 07:58 | Phân loại hàng: QUẦN JEAN NHÚNG,XXL","Chất liệu: vải bòMàu sắc: xanhĐúng với mô tả: chuẩnmặc hack dáng lắm nè, nên mua nha mấy bà🥰",,normal
8,mynghi81,"2023-09-20 18:36 | Phân loại hàng: Xám,S","Quần chất đẹp mặc thoả mái, vải hơi nóng tẹo Lười chụp quá xài tạm ảnh khác vậy ạ",,normal
8,mysino614,"2023-07-28 14:36 | Phân loại hàng: Quà tặng,L",Màu sắc: xanh rêuĐúng với mô tả: 5/10Chất liệu: kakiMng mua nên tăng 1sz nha như mình 1m58 45kg đặt sz M về mặc ngắn🥹 màu xanh rêu nhìn trên đánh giá thì kiểu màu hơi ngả xám xám 1 tí nhưng nhận về thì màu nó đậm lắm mn ạ kh như trong đánh giá đâu khá xấu Hình ảnh chỉ mang tính chất nhận xu.,,normal
20,myuyen.201,"2020-05-21 12:40 | Phân loại hàng: Đen,M",Vẫn cứ thích đặt đồ bên shop nhất ❤️❤️ Đồ chất lượng cao mà lại còn ship nhanh vô cùng 🤗🤗,,normal
4,n*****0,"2023-09-20 23:13 | Phân loại hàng: Xám Đen,S",,,normal
4,n*****0,"2024-06-14 12:19 | Phân loại hàng: Xám Đen,S",,,normal
11,n*****0,2023-02-26 13:08 | Phân loại hàng: Xanh Rêu - M,,,normal
20,n*****0,"2022-12-20 15:29 | Phân loại hàng: Đen,XL",,,normal
20,n*****0,"2023-09-01 14:08 | Phân loại hàng: Đen,XL","mình đã từng mua sản phẩm này ở shop 2 lần và lần này là lần thứ 3 nma khi nhận hàng mình thực sự k ưng = 2 lần trc,cùng size với 2 lần trc nhưng lại ngắn hơn và form quần cũng k đẹp = 🥲",,normal
5,n*****1,"2024-06-08 21:24 | Phân loại hàng: XANH,S",,,normal
17,n*****1,"2022-11-12 15:06 | Phân loại hàng: Đen,S",,,normal
10,n*****2,"2024-06-04 15:57 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal
13,n*****2,"2024-02-12 18:44 | Phân loại hàng: 4,S",,,normal
17,n*****2,"2022-12-14 21:27 | Phân loại hàng: Đen,XL",,,normal
11,n*****3,2023-01-12 18:34 | Phân loại hàng: Nâu Rêu - S,,,normal
13,n*****3,"2023-01-21 02:19 | Phân loại hàng: 2,XL",,,normal
10,n*****4,"2023-07-30 18:56 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal
10,n*****4,"2023-08-06 20:49 | Phân loại hàng: QUẦN JEAN NHÚNG,XXL",,,normal
18,n*****4,"2023-08-24 22:07 | Phân loại hàng: Pennes,S",,,normal
20,n*****4,"2023-08-24 22:02 | Phân loại hàng: Đen,M",,,normal
4,n*****5,"2024-06-23 06:59 | Phân loại hàng: Chun buộc tóc,S",,,normal
6,n*****5,"2024-04-21 22:43 | Phân loại hàng: Xanh Denim,S",,,normal
10,n*****5,"2023-11-04 00:23 | Phân loại hàng: ÁO CROPTOP HOA,XL",,,normal
4,n*****7,"2024-06-18 19:39 | Phân loại hàng: Xám Đen,L",,,normal
13,n*****7,"2023-03-22 08:03 | Phân loại hàng: 8,M",,,normal
13,n*****8,"2022-12-25 12:27 | Phân loại hàng: 12,M",,,normal
4,n*****b,"2024-04-08 22:16 | Phân loại hàng: Xám Đen,S",,,normal
17,n*****e,"2022-11-15 22:40 | Phân loại hàng: Đen,XXL",,,normal
10,n*****g,"2024-05-14 12:43 | Phân loại hàng: QUẦN JEAN NHÚNG,M",,,normal
16,n*****h,"2024-04-16 12:33 | Phân loại hàng: Quà Tặng,M",,,normal
18,n*****h,"2024-04-16 12:33 | Phân loại hàng: California,S",,,normal
2,n*****n,"2024-07-14 01:29 | Phân loại hàng: Xanh,S",,,normal
5,n*****n,"2024-07-14 01:29 | Phân loại hàng: Quà tặng,XL",,,normal
13,n*****n,"2023-01-05 22:39 | Phân loại hàng: 4,XL",,,normal
16,n*****n,"2024-03-13 12:42 | Phân loại hàng: Quà Tặng,M",,,normal
18,n*****n,"2024-03-13 12:42 | Phân loại hàng: Cali Xám,M",,,normal
14,n*****w,"2022-01-04 09:24 | Phân loại hàng: Đỏ,XL",,,normal
16,n.b.ngan,"2024-04-29 15:36 | Phân loại hàng: Full Set,M","Shop giao nhanh, nhưng set đồ nhìn màu rất khác ảnh trên ảnh là áo quần cùng màu lúc nhận thì quần sáng màu hơn áo rất nhiều mặc vào rất kì",,normal
10,n3lyo5tjx5,"2024-05-20 18:13 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Đúng với mô tả: chửnMàu sắc: kbietChất liệu: kh biêysQuần đẹp nha . Mỗi tội t quá lùn nên thành ra rộng . Cắt đi là ok ạ,,normal
17,nenkhank,"2023-03-08 21:45 | Phân loại hàng: Đen,M",Chất liệu: kbt nma khá dàyMàu sắc: đenĐúng với mô tả: đúngQuần đẹp lắm ạ nên mua nha….,,normal
17,ngbhnil,"2023-01-10 22:44 | Phân loại hàng: Xanh Rêu,L",Chất liệu: đẹpMàu sắc: rêuĐúng với mô tả: okYtefhiijbjj hàng đẹp cực! Ship cũng mau nữa. Quần vải đẹp lắm đúng tiền nào của nấy,,normal
16,nghaiiyenn1603,"2024-04-17 22:26 | Phân loại hàng: Quần Ribbon Xám,M",Chất liệu: đẹp,,normal
11,nghianguyenngoc1,2023-03-30 18:10 | Phân loại hàng: Đen - L,Chất liệu: Kaki jeanĐúng với mô tả: ChuẩnMàu sắc: ĐenQuần rất đẹp và đống gói cẩn thận. Sẽ ủng hộ shop,,normal
17,nghuutai3,"2022-12-14 22:31 | Phân loại hàng: Đen,XL",Chất liệu: KakiMàu sắc: Đen/BlackĐúng với mô tả: Tuyệt vời 💯Vào instagram vintageetshirt__ để mua áo ăn tết nha mng. Hình ảnh mang tính chất nhận xu và pr shop của mình =)),,normal
17,ngnthu909,"2022-11-29 01:40 | Phân loại hàng: Đen,S",1báo cáo,,normal
4,ngoc_5798,"2024-01-22 19:46 | Phân loại hàng: Xám Đen,M",Màu sắc: xamsChất liệu: vảiĐúng với mô tả: đúngQuần mk đặt size M có 97 thui xong nt đc shop hỗ trợ đổi sang size L dài 102 lận mà mình muốn dài hơn cơ Đi bóp eo hơi mệt. Eo mk 65 cao m68,,normal
6,ngoc_funny,"2024-07-08 20:30 | Phân loại hàng: Quần Jean,S","Quần đẹp nha, nên mang rộng ra form sẽ đẹp hơn có điều sẽ rộng eo nên phải đi bóp lại",,normal
17,ngoc_mai2212,"2023-03-29 10:45 | Phân loại hàng: Xám,M","Đúng với mô tả: đúngMàu sắc: XámChất liệu: hong bietOk nhưng mỗi tội bị nhăn quá, form thì đẹp nên rất oki",,normal
9,ngoc_yen008,"2023-01-07 20:06 | Phân loại hàng: Đen,S",tc học tht your tc tục tục kh tv hd tủ đc hd tv h tht sir em ngưng ngưng nhiên nghiên,,normal
11,ngockhanhnguyen232,2022-11-06 11:07 | Phân loại hàng: Nâu Rêu - M,"Chất liệu: kakiMàu sắc: nâu rêuĐúng với mô tả: đúngÊ quần đẹp xỉu nha tr, vải dày đẹp. Đúng tiền nào của đó.Giao hàng nhanh nữa. Mặc vừa size luôn mỗi tội ống ơi dài xíu.",,normal
6,ngocmai4720,"2024-06-06 21:39 | Phân loại hàng: Quần Jean,L","Xinh đẹp tuyệt vời nên mua nhé. Mình cao 1m67 cơ mà ống quần vẫn hơi ngắn, đũng thì lại hơi dài. Nhma k sao vẫn đẹp ạ",,normal
18,ngocmai4720,"2024-06-06 21:39 | Phân loại hàng: Hoa cúc,M","Okela lá lô. Áo fit body xinh đẹp tuyệt vời, nên mua nha mọi người",,normal
4,ngocquynhii,"2024-02-01 09:37 | Phân loại hàng: Chun buộc tóc,M",Chất liệu: daMàu sắc: denĐúng với mô tả: dungẢnh mang tính tượng trưng Nhưng mà áo đẹp thật ahhhjhhh Siêu mê siêu cuốn Mng nên có 1 cái trong tủ nhaa ạ,,normal
11,ngoctran001126,2022-08-11 09:09 | Phân loại hàng: M,Chất liệu: kakiHàng đẹp xuất sắc trên cả mong đợi Quá xứng đáng với giá tiền Hình ảnh mang tính chất nhận xu,,normal
18,ngocuyen319,"2023-07-29 09:16 | Phân loại hàng: Hình 1,S",,,normal
11,ngoquyetnghi1712,2022-12-24 10:17 | Phân loại hàng: Nâu Rêu - XXL,quần đẹp vải rất oke màu sắc giống hình sẽ mua lại ở đây nữa ukile,,normal
