ID,User,tanggal waktu,review,rating,date
3,l*****6,,"2023-04-09 09:01 | Phân loại hàng: Trắng,L",3 Sao (128),"2023-04-09 09:01 | Phân loại hàng: Trắng,L"
3,d*****0,,"2023-02-14 23:28 | Phân loại hàng: Kem,L",3 Sao (128),"2023-02-14 23:28 | Phân loại hàng: Kem,L"
3,nguyencham207,,"Màu sắc: okĐúng với mô tả: okChất liệu: okáo đẹp chất vải ok nma hình như áo để trong kho lâu quá nên nó bị mốc với sờn, giao hàng siêu lâu luôn gần tuần mình mới nhận dc",3 Sao (128),"2023-03-18 13:07 | Phân loại hàng: Đen,L"
3,sarahthao678,,Đúng với mô tả: rấc okChất liệu: tốtMàu sắc: be,3 Sao (128),"2023-04-14 12:29 | Phân loại hàng: Kem,L"
3,thuminh261103,,"Chất áo nóng  Đường may ở cổ xấu, mặc cứ bị nhăn rúm Mong shop cải thiện chất lượng áo",3 Sao (128),"2024-04-30 10:21 | Phân loại hàng: Kem,L"
3,x*****1,,"2023-04-17 11:31 | Phân loại hàng: Đen,XL",3 Sao (128),"2023-04-17 11:31 | Phân loại hàng: Đen,XL"
3,_lnh.205_,,"Chất xấu và siêu nóng, mình mới giặt 1 lần đã bị xù lông🤨 mua 2hand chất còn đẹp hơn",3 Sao (128),"2024-04-12 20:52 | Phân loại hàng: Đen,L"
3,linhdubai27,,Xinh lắm nhé :)))) chất cũng mát Nhưng mà hình in cứ bị dính dính hơi khó chịu,3 Sao (128),"2023-06-01 16:14 | Phân loại hàng: Kem,M"
3,v*****_,,"2024-04-20 09:47 | Phân loại hàng: Kem,M",3 Sao (128),"2024-04-20 09:47 | Phân loại hàng: Kem,M"
3,ttrang1101,,Màu sắc: ddunsgChất liệu: đúngĐúng với mô tả: tạmChất hơi mỏng thiệt Hình in sau lưng bị lệch 1 bên,3 Sao (128),"2024-03-30 09:18 | Phân loại hàng: Kem,M"
3,vophuongthao_2403,,Áo đẹp nhưng mà dài quá so với mình. Nên ai chiều cao có hạn thì cân nhắc trước khi mua nha.,3 Sao (128),"2023-07-11 13:48 | Phân loại hàng: Kem,M"
3,t*****4,,"2023-03-25 07:59 | Phân loại hàng: Trắng,M",3 Sao (128),"2023-03-25 07:59 | Phân loại hàng: Trắng,M"
3,tuytngn314,,Áo to quá mn ạ mặc dù đã đặt size nhỏ nhất mặc lên nhìn mình lùn vcl vs lại áo có 1 vết bẩn ngay cổ,3 Sao (128),"2023-04-15 14:20 | Phân loại hàng: Kem,M"
3,nguyentra.0310,,"Chất liệu: vải cotton áo khá dài theo cá nhân mình thấy from xấu ,k có gì xuất sắc 160k mình sẽ mua 2hand cho đẹp",3 Sao (128),"2023-03-17 09:29 | Phân loại hàng: Trắng,M"
3,h*****3,,"2023-02-27 13:08 | Phân loại hàng: Trắng,M",3 Sao (128),"2023-02-27 13:08 | Phân loại hàng: Trắng,M"
3,viettuongvy,,"tiền nào của nấy, áo giặc 1 lần quá nhăn, size cũng to hơn cái shop khác",3 Sao (128),"2023-10-15 10:12 | Phân loại hàng: Trắng,M"
3,lthhng848,,Đúng với mô tả: quá rộng,3 Sao (128),"2024-05-19 11:20 | Phân loại hàng: Kem,M"
3,hant7587,,"Áo màu nhạt lắm r kiểu cam cam phấn nữa kh phải hồng nhạt, kích cở hơi rộng nhất là phần tay áo",3 Sao (128),"2024-07-19 20:07 | Phân loại hàng: Hồng,L"
3,hin2912,,"Màu sắc: trắngáo mình nhận thấy hơi mỏng, có nhiều bụi vải lắm,",3 Sao (128),"2023-03-23 13:38 | Phân loại hàng: Trắng,L"
3,c18goqf3ic,,"Đúng với mô tả: áo mặc mỏng , lộ cả áo bên trong",3 Sao (128),"2024-04-24 12:32 | Phân loại hàng: Kem,M"
3,tranthithuyngan01,,Áo kh có logo bên tay như hình ảnh,3 Sao (128),"2023-10-16 07:50 | Phân loại hàng: Trắng,M"
3,k*****9,,"2024-02-20 12:26 | Phân loại hàng: Đen,XL",3 Sao (128),"2024-02-20 12:26 | Phân loại hàng: Đen,XL"
3,v*****6,,"2024-03-04 15:02 | Phân loại hàng: Kem,M",3 Sao (128),"2024-03-04 15:02 | Phân loại hàng: Kem,M"
3,t*****5,,"2024-04-11 19:33 | Phân loại hàng: Kem,L",3 Sao (128),"2024-04-11 19:33 | Phân loại hàng: Kem,L"
3,d*****n,,"2024-05-02 20:32 | Phân loại hàng: Đen,M",3 Sao (128),"2024-05-02 20:32 | Phân loại hàng: Đen,M"
3,f3is0kjvjr,,Mình đã mua áo ở nhiều shop tại Việt Nam nhưng đây là shop khiến mình thất vọng nhất  Mọi người cân nhắc thật kĩ khi mua áo trắng nhé nó mỏng lắm ý 😭😭😭 K biết áo đen thế nào nhưng mình thất vọng shop quá,3 Sao (128),"2024-03-18 19:57 | Phân loại hàng: Kem,L"
3,n*****0,,"2024-04-07 01:14 | Phân loại hàng: Kem,M",3 Sao (128),"2024-04-07 01:14 | Phân loại hàng: Kem,M"
3,Người dùng Shopee,,"2023-04-07 12:05 | Phân loại hàng: Đen,XL",3 Sao (128),"2023-04-07 12:05 | Phân loại hàng: Đen,XL"
3,uhem3dfps5,,Vải k như mong đợi lắm,3 Sao (128),"2024-03-03 05:29 | Phân loại hàng: Đen,M"
3,hai_nguyen.207,,Hình in nên ko bền,3 Sao (128),"2024-04-04 19:45 | Phân loại hàng: Đen,XL"
3,phuongthuy9907,,Áo quá rộng vải mỏng,3 Sao (128),"2023-04-15 14:40 | Phân loại hàng: Trắng,L"
3,r*****2,,"2024-08-06 13:19 | Phân loại hàng: Kem,M",3 Sao (128),"2024-08-06 13:19 | Phân loại hàng: Kem,M"
3,q*****u,,"2024-07-31 15:07 | Phân loại hàng: Xanh,M",3 Sao (128),"2024-07-31 15:07 | Phân loại hàng: Xanh,M"
3,4*****d,,"2024-05-09 11:26 | Phân loại hàng: Hồng,M",3 Sao (128),"2024-05-09 11:26 | Phân loại hàng: Hồng,M"
3,omgkimchi,,Vải lần này tệ hơn rất nhiều so với những lần khác mình mua ạ,3 Sao (128),"2023-12-20 17:40 | Phân loại hàng: Đen,M"
3,i*****n,,"2024-06-11 14:43 | Phân loại hàng: Kem,M",3 Sao (128),"2024-06-11 14:43 | Phân loại hàng: Kem,M"
3,nthavi,,Áo mặc nóng ạ,3 Sao (128),"2024-04-10 11:02 | Phân loại hàng: Đen,M"
3,vey2a7rjf5,,Tạm ổn,3 Sao (128),"2024-03-28 23:08 | Phân loại hàng: Kem,M"
3,ntv005,,Không phai hình thêu,3 Sao (128),"2024-03-25 15:45 | Phân loại hàng: Kem,M"
3,7l5jcimd4p,,Chất mỏng quá,3 Sao (128),"2024-03-21 21:23 | Phân loại hàng: Kem,M"
3,heovy658,,"K đáng mua cho lắm, cũng đc",3 Sao (128),"2024-02-01 19:19 | Phân loại hàng: Đen,XL"
3,tiemlencuameoo,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2023-07-12 11:18 | Phân loại hàng: Green trendy,M"
3,vypham590,,Áo đc,3 Sao (128),"2023-11-16 18:44 | Phân loại hàng: Green trendy,L"
3,ckijxvr7sz,,Sieuuu tooo,3 Sao (128),"2023-03-04 13:14 | Phân loại hàng: Trắng,XL"
3,_u_y_e_n_n_n_h_i,,mỏnggggg 🥲,3 Sao (128),"2023-03-26 18:07 | Phân loại hàng: Trắng,M"
3,plinh2601,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-06-17 20:58 | Phân loại hàng: Kem,M"
3,sanhsanhvi00000,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-07-23 16:23 | Phân loại hàng: Đen,M"
3,7ajz7lb6bf,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-07-28 19:11 | Phân loại hàng: Đen,M"
3,trnvnh801,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-07-02 22:11 | Phân loại hàng: Hồng,M"
3,c*****9,,"2024-04-17 21:16 | Phân loại hàng: Đen,M",3 Sao (128),"2024-04-17 21:16 | Phân loại hàng: Đen,M"
3,c36l3voo15,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-04-08 12:17 | Phân loại hàng: Đen,XL"
3,9ti9ajrccu,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-04-02 11:52 | Phân loại hàng: Kem,XL"
3,rubysquyen,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-03-26 08:05 | Phân loại hàng: Đen,M"
3,ngoc.hoan701,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-03-06 02:19 | Phân loại hàng: Kem,M"
3,minguynthtr421,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-03-10 16:26 | Phân loại hàng: Kem,L"
3,he3fd15_6u,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-03-02 06:40 | Phân loại hàng: Đen,L"
3,matjj0ptcy,,phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-27 07:17 | Phân loại hàng: Kem,M"
3,t9uedd_9qs,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-23 16:29 | Phân loại hàng: Đen,M"
3,vtna_aaaa,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-23 06:28 | Phân loại hàng: Đen,XL"
3,bquyn935,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-21 22:19 | Phân loại hàng: Kem,L"
3,ngochoaipham924,,phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-17 12:46 | Phân loại hàng: Đen,XL"
3,5e6xa76mn6,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-06 15:19 | Phân loại hàng: Kem,L"
3,trathamoc,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-05 12:13 | Phân loại hàng: Kem,XL"
3,rnjmmo9qpu,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-04 14:15 | Phân loại hàng: Đen,L"
3,trcthanh776,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-04 14:01 | Phân loại hàng: Đen,M"
3,5908jgz4x8,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-02-02 00:29 | Phân loại hàng: Đen,M"
3,nhinhi171005,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-01-22 11:55 | Phân loại hàng: Đen,XL"
3,habo1978,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-01-20 15:41 | Phân loại hàng: Kem,M"
3,ttny206,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-01-19 21:32 | Phân loại hàng: Kem,L"
3,uyntng916,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-01-19 21:45 | Phân loại hàng: Kem,M"
3,minhhanhh2555,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2024-01-13 15:22 | Phân loại hàng: Kem,M"
3,lvt_punk,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2023-12-22 13:53 | Phân loại hàng: Kem,M"
3,ah5vtscxbk,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2023-12-09 14:48 | Phân loại hàng: Kem,L"
3,kghjjkjhgg,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2023-01-12 10:16 | Phân loại hàng: Đen,M"
3,oanh599,,hữu ích?báo cáo,3 Sao (128),"2023-05-14 11:53 | Phân loại hàng: Kem,M"
3,vypham590,,phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2023-11-27 12:47 | Phân loại hàng: Kem,M"
3,giangnguyen2310,,phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2023-11-27 20:19 | Phân loại hàng: Đen,L"
3,nhatquynh0912,,hữu ích?báo cáo,3 Sao (128),"2023-09-10 14:50 | Phân loại hàng: Đen,L"
3,tranthituongvy1311,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,3 Sao (128),"2023-07-11 14:57 | Phân loại hàng: Kem,M"
3,t*****6,,"2023-06-09 10:59 | Phân loại hàng: Kem,L",3 Sao (128),"2023-06-09 10:59 | Phân loại hàng: Kem,L"
3,hatrinhj,,hữu ích?báo cáo,3 Sao (128),"2023-08-20 20:35 | Phân loại hàng: Đen,M"
3,kakashitechnology,,"Chất liệu: kém hơn lần trcMàu sắc: tốtĐúng với mô tả: khônglần trước mua một lần quá ưng nên vote 5 sao mà h sau 6 tháng lại mua lại 1 cái y hệt mà quá thất vọng, giờ họ nổi tiếng hơn nên vì khách đã đông nên giảm chất lượng vải mình không bàn tới nhưng cùng size L mà cái mua sau ngắn hơn cái mua trước hơn 7cm (mình đo hẳn hoi) lần trước mặc vừa lần này mặc lộ cả cái mông chán chả buồn mặc cất đáy tủ ,ảnh có thể chụp góc nghiêng không rõ nhưng mình đo là lần này ngắn hơn áo lần trước 7cm mà bảng tư vấn size thì vẫn để y nguyên lần trước, quá thất vọng",2 Sao (32),"2024-06-14 02:20 | Phân loại hàng: Đen,L"
3,wsi_ysutr7,,"Chất liệu: mátMàu sắc: nhạt , giống hìnhÁo mình đặt size M mà nhìn như cỡ L,XL. Vừa to vừa dài  Ko giống áo của shop lắm , về chất liệu và kích cỡ . Mình so với áo khác cx của 8yo size m mà khác với cái này.thất vọng.",2 Sao (32),"2023-03-06 18:10 | Phân loại hàng: Kem,M"
3,z*****0,,"2023-06-13 16:17 | Phân loại hàng: Kem,L",2 Sao (32),"2023-06-13 16:17 | Phân loại hàng: Kem,L"
3,maiimai062,,Màu sắc: đenĐúng với mô tả: đúng như hìnhChất liệu: tốttnói chung là đúng mẫu chất liệu rất tốt,2 Sao (32),"2023-12-24 16:50 | Phân loại hàng: Đen,XL"
3,laclac2805,,"Màu sắc: màu hơi đậm hơn so với hìnhHàng giao nhanh nhưng khi nhận thì cổ áo có vết bẩn và phần gần tay áo thì có vết nhìn như bị mốc vậy. Vải áo có cảm giác nóng và cứng , không được tốt bằng vải mẫu khác mà mình từng mua. Hơi thất vọng với lần này.",2 Sao (32),"2023-04-20 10:02 | Phân loại hàng: Kem,L"
3,nguyenngocmai0403,,"Màu sắc: đenChất liệu: vảiĐúng với mô tả: đúngLần này mình mua chất vải thấy hơi dơ, dính bụi,  như nó cũ ấy ạ, giao hàng thì nhanh, mà hơi thất vọng về chất vải",2 Sao (32),"2024-01-27 18:10 | Phân loại hàng: Đen,XL"
3,v728jxwnxn,,"Màu sắc: kemChất liệu: vảiĐúng với mô tả: không hềshop giao nhầm áo cho mình rồi ạ, áo kia mình tính phối với chân váy cho đẹp, còn shop giao nhầm áo này thì em phối như nào hả shop, làm ăn mà giao nhầm v là chết rồi, nhắn tin shop thì shop không trả lời, thất vọng thiệt chứ",2 Sao (32),"2024-01-14 19:04 | Phân loại hàng: Kem,M"
3,n*****4,,"2024-04-21 14:16 | Phân loại hàng: Đen,L",2 Sao (32),"2024-04-21 14:16 | Phân loại hàng: Đen,L"
3,dothutrangbk,,Màu sắc: đúngChất liệu: dầy quá,2 Sao (32),"2023-06-03 19:22 | Phân loại hàng: Kem,M"
3,h*****n,,"2024-02-24 23:15 | Phân loại hàng: Đen,M",2 Sao (32),"2024-02-24 23:15 | Phân loại hàng: Đen,M"
3,hienthuthi90,,Áo giặt đến 4 lần rồi mà mặc vẫn dính sợi vun áo đầy người .,2 Sao (32),"2023-07-01 22:26 | Phân loại hàng: Đen,L"
3,623x1fkmzi,,Chất liệu: vải cotton nma mặc rất nóng mua của shop nhiều lần r nma lần này cảm thấy kh ưng với chất vải này,2 Sao (32),"2024-04-12 12:36 | Phân loại hàng: Đen,L"
3,xb024fa9o2,,"Áo quá rộng so với người, lúc đổi hàng thì mình có việc, người đối gọi lên gọi xuống, còn chửi cả mình nữa cơ, mà mình nói gao trong giờ hành chính lúc đó tầm 3-4h chiều!! , tư vấn đổi size bé hơn thì cá nhân mình mặc hơi chật cổ định đổi lại mà lần đổi mất 60k rồi chả nhẽ lại mất tiếp mà nghe ăn chửi tiếp?",2 Sao (32),"2023-05-28 00:20 | Phân loại hàng: Đen,XL"
3,anhth407,,"Đúng với mô tả: kChất liệu: vảiMàu sắc: beVải mỏng lắm luon mang bị lộ,shop làm ăn kì,vải như này như áo mấy chục",2 Sao (32),"2024-03-31 18:58 | Phân loại hàng: Kem,L"
3,lacthingocdiep,,"Đúng với mô tả: ?Chất liệu: ?Màu sắc: kemKhông biết phải vải cotton 2 chiều k nhưng vải rất mỏng màu kem mặc sẽ bị lộ áo trong , còn không bằng cái áo phông trắng mình mua ngoài chợ. Giá đắt mà không đi đôi với chất lượng vải mỏng ở trên video thì sẽ không thấy rõ lắm nhưng mặc lên nó bị lộ",2 Sao (32),"2024-02-25 12:38 | Phân loại hàng: Kem,M"
3,q*****r,,"2024-04-06 12:28 | Phân loại hàng: Đen,M",2 Sao (32),"2024-04-06 12:28 | Phân loại hàng: Đen,M"
3,d*****7,,"2024-03-18 18:15 | Phân loại hàng: Đen,L",2 Sao (32),"2024-03-18 18:15 | Phân loại hàng: Đen,L"
3,s*****s,,"2024-05-01 19:48 | Phân loại hàng: Kem,M",2 Sao (32),"2024-05-01 19:48 | Phân loại hàng: Kem,M"
3,n*****6,,"2024-03-03 00:23 | Phân loại hàng: Kem,M",2 Sao (32),"2024-03-03 00:23 | Phân loại hàng: Kem,M"
3,phamtrang700,,Hủy hàng rồi mà shop vẫn cố tình giao?,2 Sao (32),"2024-01-12 12:12 | Phân loại hàng: Kem,L"
3,yit3344596,,"cái màu in ko thẩm nổi , xấu ớn",2 Sao (32),"2024-01-14 23:09 | Phân loại hàng: Kem,M"
3,r*****v,,"2024-08-02 12:08 | Phân loại hàng: Kem,L",2 Sao (32),"2024-08-02 12:08 | Phân loại hàng: Kem,L"
3,vngcnhtin,,phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32),"2024-05-17 20:59 | Phân loại hàng: Kem,M"
