ID,product_link,product_name,product_price,product_rating,product_sales
21,https://shopee.vn/%C3%81o-Thun-8YO-HUMAN-ART-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.16296779298?sp_atk=ce6f74e5-9e2d-4f9c-9549-94c168a27bd4&xptdk=ce6f74e5-9e2d-4f9c-9549-94c168a27bd4,Áo Thun 8YO HUMAN ART Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,"Đã bán 3,9k"
22,https://shopee.vn/%C3%81o-Polo-K%E1%BA%BB-S%E1%BB%8Dc-Ph%E1%BB%91i-T%C3%BAi-GLAMOUR-8YO-Local-Brand-Unisex-Nam-N%E1%BB%AF-Oversize-i.391501205.24119529768?sp_atk=6ed301cd-38c4-4b67-8f19-020eb46bd783&xptdk=6ed301cd-38c4-4b67-8f19-020eb46bd783,Áo Polo Kẻ Sọc Phối Túi GLAMOUR 8YO Local Brand Unisex Nam Nữ Oversize,99.0,4.9,Đã bán 152
23,https://shopee.vn/%C3%81o-Thun-8YO-THE-EYE-ART-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.25751748547?sp_atk=662983f6-d2db-445d-8142-9e6752aa59b0&xptdk=662983f6-d2db-445d-8142-9e6752aa59b0,Áo Thun 8YO THE EYE ART Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,"Đã bán 2,9k"
24,https://shopee.vn/%C3%81o-Thun-8YO-LOVELY-CAR-ART-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.24481205177?sp_atk=6c6c89a8-67bc-4280-af27-4e34aba3f8c3&xptdk=6c6c89a8-67bc-4280-af27-4e34aba3f8c3,Áo Thun 8YO LOVELY CAR ART Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,5.0,Đã bán 339
25,https://shopee.vn/%C3%81o-Thun-Th%C3%AAu-8YO-STARRY-MEOW-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.25880849037?sp_atk=eae1f7b9-49dd-4ce2-9d5b-4af5846b96e7&xptdk=eae1f7b9-49dd-4ce2-9d5b-4af5846b96e7,Áo Thun Thêu 8YO STARRY MEOW Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,Đã bán 353
26,https://shopee.vn/%C3%81o-Thun-8YO-S%C3%80I-G%C3%92N-RETRO-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.20634215593?sp_atk=48c4558a-063c-4c55-87b1-ff0c589508ec&xptdk=48c4558a-063c-4c55-87b1-ff0c589508ec,Áo Thun 8YO SÀI GÒN RETRO Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,"Đã bán 1,6k"
27,https://shopee.vn/%C3%81o-Kho%C3%A1c-Gi%C3%B3-Local-Brand-8YO-Urban-Jacket-i.391501205.19067166695?sp_atk=8ff86a48-6e87-4de0-8a19-1baf633bb289&xptdk=8ff86a48-6e87-4de0-8a19-1baf633bb289,Áo Khoác Gió Local Brand 8YO Urban Jacket,149.0,4.8,Đã bán 624
28,https://shopee.vn/%C3%81o-Polo-ph%E1%BB%91i-Jean-v%C3%A0-Kh%C3%B3a-K%C3%A9o-Signature-Local-Brand-8YO-i.391501205.19093941688?sp_atk=c882bf98-a047-4f15-8e50-8a0e72b1d12e&xptdk=c882bf98-a047-4f15-8e50-8a0e72b1d12e,Áo Polo phối Jean và Khóa Kéo Signature Local Brand 8YO,119.0,4.9,"Đã bán 1,4k"
29,https://shopee.vn/%C3%81o-Sweater-8YO-Basic-N%E1%BB%89-H%E1%BB%8Da-Ti%E1%BA%BFt-Th%C3%AAu-Local-Brand-Unisex-i.391501205.23361845651?sp_atk=6cec13a8-f276-486c-b8f6-66833f36e090&xptdk=6cec13a8-f276-486c-b8f6-66833f36e090,Áo Sweater 8YO Basic Nỉ Họa Tiết Thêu Local Brand Unisex,139.0,5.0,Đã bán 366
30,https://shopee.vn/%C3%81o-Kho%C3%A1c-Gi%C3%B3-Local-Brand-8YO-Sporty-Jacket-i.391501205.19367166333?sp_atk=197d70e9-7df6-4203-b89d-2a43521ab330&xptdk=197d70e9-7df6-4203-b89d-2a43521ab330,Áo Khoác Gió Local Brand 8YO Sporty Jacket,149.0,4.9,Đã bán 456
