ID,User,rating,date,review,type
17,hang_nguyen2266,5,"2021-07-29 22:14 | Phân loại hàng: Hồng,S",,normal
17,oanhttk211,5,"2022-03-14 16:05 | Phân loại hàng: Trắng,S","Sản phẩm ok, nên mua, giao hàng nhanh, chất lượng ổn so với giá tiền. Review chỉ mang tính chất lấy xu nhưng vì đáng mua nên vẫn review nha quí dị",normal
17,087zvgfogt,5,"2021-10-16 10:43 | Phân loại hàng: Trắng,M","Áo siêu đẹp, chất vải dày dặn hình in đẹp , đóng gói cũng rất xịn sò, mua áo về mẹ mình cũng khen nữa , khuyên mọi người nên mua luôn",normal
17,thanh2008671,5,"2021-12-23 11:44 | Phân loại hàng: Hồng,L","Áo đẹp nên mua nha mọi người, vải dày dặn nói chung hợp với giá tiền 0:08",normal
17,h*****h,5,"2022-05-17 12:52 | Phân loại hàng: Hồng,L","Áo vải đẹp, chất mát form ổn mặc lên rất đẹp. Shop giao nhanh, giá rẻ nữa. In hình chắc không bị nứt ạ 0:06",normal
17,thaongan01,5,"2021-07-08 17:48 | Phân loại hàng: Hồng,M",Màu bên ngoài xinh xỉu á mnn ơii 🤪🤪 shop gói hàng đẹp lắmmm nhaa như mấy brand mình mua 3-400k luôn á 🤪❤️🤪 0:10,normal
17,tea.04,5,"2021-10-03 23:06 | Phân loại hàng: Hồng,S","Mua đi các bạn, hình in đẹp, chất vải ok, mặc mát, form áo hơi thiên về nhỏ và dài, nhưng mà rất là ok, mình rất hài lòng, cho shop 5 sao 👍 Dịch nên giao hàng hơi lâu, nhận được hơn tuần rùi nhưng giờ mình mới đánh giá 😗",normal
17,linhthuytran251299,5,"2022-07-09 22:48 | Phân loại hàng: Hồng,M",Áo chất đẹp nha shop chuẩn bị hàng khá nhanh nói chung là chim ưng hihi 0:05,normal
17,huynhbichtramhuynhgiabao,5,"2021-11-13 08:59 | Phân loại hàng: Hồng,M","đóng gói kĩ mà do quá trình vận chuyển nên hợp hơi móp méo , mà áo xjnh lắm đáng tìn , mà do dịch nên giao hơi lâu wnsvidjxưkdkdhbsnđưbsjdjbwbsj 1báo cáo",normal
17,ngki1010,5,"2021-11-02 10:42 | Phân loại hàng: Hồng,M","Giao hàng nhanh, ổn, áo đẹp, đóng gói gất ok. Mặc vừa, 44kg 1m6 size M mặc ok",normal
17,giangsoo1512,5,"2023-02-06 20:50 | Phân loại hàng: Trắng,S","Chất liệu: k để ýMàu sắc: trắngĐúng với mô tả: đúngvải đẹp, in kiểu này k lo bị bong námmnskamsnsksmna h/a và vid mang tc nhận xu vì lười quá k chụp đc",normal
17,anthuyen_00,5,"2021-11-20 18:20 | Phân loại hàng: Trắng,M","Vải đẹp xin lắm, đóng gói sản phẩm rất đẹp. Mà chắc do vận chuyển nên hộp có bị móp. Giao hàng nhanh 2báo cáo",normal
17,npthanhhien,5,"2021-10-22 15:33 | Phân loại hàng: Hồng,M","Do dịch nên giao hàng lâu lắm nhưng bù lại thì áo chất lượng lắm nha ít chỉ thừa, hình in và logo xinh xĩu luôn 0:14",normal
17,sansison1234,5,"2022-01-10 17:22 | Phân loại hàng: Hồng,S","màu ở ngoài khác , kiểu hồng hồng cam cam , nhưng vẫn ok , áo dth 👍👍 0:061báo cáo",normal
17,k*****2,5,"2021-09-30 15:28 | Phân loại hàng: Hồng,M",Áo xinh lắm. Vải mặc lên khá mát ko có bị bí âu nha. Nên mua nha mn 0:05,normal
17,mailieu123,5,"2021-11-22 22:00 | Phân loại hàng: Hồng,M","Xinh xẻo thật sự luôn, đặt 3 cái mà cái nào cũng ưng hết, 3 chữ dành cho shop: Sang-Xịn-Mịn.... Đợi hơi lâu 1 chút, cứ tưởng k đc giao nhưng shop rep nhiệt tình lắm lun, thanks sẽ ủng hộ lại❤️ 0:05",normal
17,h*****0,5,"2021-07-17 12:03 | Phân loại hàng: Hồng,S","Áo đẹp, dày dặn, giao hàng nhanh, đóng gói đẹp, 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 0:09",normal
17,t*****7,5,"2022-01-18 16:55 | Phân loại hàng: Trắng,S",áo rẻ mà chất lắm luôn mng ạ mà packaking dyeu dã man 0:52,bot
17,n*****9,5,"2022-06-18 13:43 | Phân loại hàng: Trắng,L",Giao nhanh hàng in chất lượng áo đẹp from đúng rất là ok nha mọi người 0:04,bot
17,phambinhnhi06,5,"2022-03-02 13:50 | Phân loại hàng: Hồng,M","hình in siêu đẹp , giá rẻ rất ok vải cũng rất ổn nói chung là rất nên mua luôn 💯💯",normal
17,janjan2108,5,"2022-03-13 12:30 | Phân loại hàng: Trắng,S",Áo chất tạm được! Nhưng hình in thì xinh xắn lắm. Nói chung cũng ổn! Nên mua nha 0:04,normal
17,8*****w,5,"2022-08-04 00:26 | Phân loại hàng: Hồng,M",Chất liệu: ok lắm nhaMàu sắc: màu hồng chứ màu gìĐúng với mô tả: đúngmặc ra đường ngta gọi là cái bạn áo hồng kia🥲,normal
17,_*****9,5,"2022-06-03 20:02 | Phân loại hàng: Trắng,M","Chất liệu: tốt, mặc thoáng mátMàu sắc: áo màu trắng xinh lắm nhe, hình in dthĐúng với mô tả: y hệt hình và miêu tả nhe",normal
17,p*****1,5,"2022-06-08 17:18 | Phân loại hàng: Trắng,M","Chất liệu: cottonMàu sắc: trắngChất lượng sản phẩm tốt, giao hàng nhanh, đóng gói đẹp 0:04",normal
17,d*****c,5,"2021-10-11 18:31 | Phân loại hàng: Trắng,S",in sắc nét vải mịn OK lắm nha giao hàng nhanh với giá này thì cũng được 0:08,normal
17,m*****9,5,"2022-06-12 16:50 | Phân loại hàng: Trắng,M","Đúng với mô tả: đúng như mô tảChất liệu: vẢi thunMàu sắc: trắngÁo ở ngoài đẹp hơn trên hình nữa, vải đẹp, rất đáng mua",bot
17,n*****8,5,"2022-04-04 16:25 | Phân loại hàng: Trắng,L","Chất đẹp , giao hàng nhanh sp ok rất đáng đồng tiền",bot
17,nhungnayoo,5,"2021-10-11 12:02 | Phân loại hàng: Hồng,S",Áo của brand này chất đẹp lắm. Form áo rộng thích hợp với những bạn thích mặc rộng thôi nha,normal
17,n*****3,5,"2022-01-25 15:55 | Phân loại hàng: Trắng,L",Áo xinh xắn vải dày dặg okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk lắm 0:10,normal
17,Người dùng Shopee,5,"2022-01-02 17:23 | Phân loại hàng: Hồng,M","Hàng xinh, xịn nhân viên tư vấn rất chi là nhiệt tình ạ❤️",bot
17,Người dùng Shopee,5,"2021-12-31 12:49 | Phân loại hàng: Trắng,M","Đóng gói kĩ càng, from áo đẹp, chất vải mát,shop tư vấn nhiệt tình ,hàng giao nhanh ,còn được tặng quà",bot
17,n*****7,5,"2022-04-08 12:43 | Phân loại hàng: Trắng,M",Áo xinkk lắm Chất đẹp lunnn ạ Lần sau sẽ quay lại ủnggggg hộ shoppppp,bot
17,tuyetngan1912,5,"2021-09-29 15:54 | Phân loại hàng: Hồng,M","Mùa dịch nhưng giao hàng nhanh, sản phẩm giống hình, form đẹp, sẽ ủng hộ tiếp",normal
17,hane12,5,"2021-10-08 12:47 | Phân loại hàng: Trắng,M",Áo thun xinh nha mình dặn shop ship nhanh mà shop ship siêu nhanh nha mình 40kg 1m58 mặc che mông nhiều,normal
17,ntvyy299,5,"2022-05-24 14:52 | Phân loại hàng: Trắng,M","vì mình cần gấp nên đã nhờ shop gửi hàng nhanh, shop rất có tâm nên đã gửi sớm cho mình. Mình đặt cho em mình 1m50, 44kg mặc size M thì dài với nó nhưng mà nhìn thụng thụng cũng yêu. Về hình in thì sắc nét, dễ thương lắm, điểm trừ duy nhất là vải áo hơi mỏng nhé. Mong shop sẽ cải thiện về vấn đề nay",normal
17,phampham1510,5,"2022-03-29 10:40 | Phân loại hàng: Hồng,S",Áo vải đẹp lắm ạ. Đóng gói hàng cũng dễ thương. Nói chung là hơi bị chim ưng lắm nha 0:05,normal
17,v*****h,5,"2022-01-30 19:35 | Phân loại hàng: Hồng,S","Mình rất thích cách đóng gói của shop, áo xinh, vừa size 💖 Sẽ ủng hộ shop lâu dài 💖",bot
17,dua29,5,"2022-03-21 19:54 | Phân loại hàng: Hồng,L",Bên ngoài màu hơi kiểu cam hồng í mng. Kiểu hồng phấn ấy ạ. 1m70 56kg sz L nhé 0:05 1báo cáo,normal
17,soul_ag,5,"2022-12-09 07:31 | Phân loại hàng: Trắng,L","Đóng gói cẩn thận, giao hàng đúng mẫu mình chọn. Chúc shop bình an may mắn và thịnh vượng. 0:09",normal
17,d*****a,5,"2021-10-13 13:21 | Phân loại hàng: Hồng,L","Săn sale 10/10 nên quất luôn 3 cái, shop là điểm 10🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴 0:06",normal
17,nhithonglkdn,5,"2022-01-19 13:57 | Phân loại hàng: Hồng,L",Áo đẹp lắm nha màu hồng xinh xỉu form chuẩn tiệt dời giao hàng nhanh chóng,normal
17,n*****.,5,"2022-03-30 18:44 | Phân loại hàng: Hồng,S",Hình ảnh không liên quan. Áo xinh có hộp đẹp ạ. Chất vải không bằng với các local brand khác mình từng mua nhưng mà so với giá là rất ổn áp rồi ạ ❤ Hình in xịn màu hồng phấn í ưng dã man 👍 0:29,normal
17,buiquehuongch,5,"2022-02-12 10:49 | Phân loại hàng: Hồng,S",Do mình chụp xấu thôi á chớ áo siu siu đẹp nha màu tươi cực ý áo chất lượng lắm mà size s mình mặc vẫn hơi rộng tí 0:13,normal
17,nbich2009,5,"2022-04-03 12:38 | Phân loại hàng: Hồng,S","Hàng giao nhanh lắm ạaaa Mk mặc áo size S nên hơi bé:( Áo đẹp , logo rõ Nên muaaa , sẽ ủng hộ shop lâu dài 💗🥳 0:26",normal
17,trankimlr,5,"2021-12-17 11:11 | Phân loại hàng: Hồng,M","Nhận được em này cực kì ưng luôn, đóng gói hàng cẩn thận, thực tế cũng giống y trên mẫu, iu shop😘❤️❤️❤️",normal
17,30s7rguz13,5,"2021-08-19 12:39 | Phân loại hàng: Trắng,M",Áo xinh dã mann mọi người ơiii🥺 hộp cũng xinh shop rất nhiệt tình dễ mến❤️,normal
17,d*****3,5,"2021-11-23 18:07 | Phân loại hàng: Hồng,M",Sản phẩm y hình chất lượng giao hàng nhanh mọi người nên mua nhé ủng hộ shop dài dài2báo cáo,normal
17,seuniiii,5,"2021-10-30 15:16 | Phân loại hàng: Hồng,S","Giao hàng nhanh, áo đẹp, chát vải tốt, áo dạng freesize nên mặc thoải mái",normal
17,punny2606,5,"2021-10-01 22:16 | Phân loại hàng: Trắng,M","Hình ảnh chỉ minh hoạ thui,áo oki lắm nha mọi người",normal
17,n*****k,5,"2022-05-17 19:10 | Phân loại hàng: Hồng,L",Áo xinh lắm lun vải cũng đẹp nữa. Sẽ ủng hộ shop nhìu:))) video mang tính minh hoạ:),normal
17,nguyennguyenphung12,5,"2021-07-17 16:27 | Phân loại hàng: Hồng,S",Sp phẩm rất chất lượng giá cả lại siêu rẻ mình rất hài lòng hàng siêu xinh,normal
17,1zfrv7k4c6,5,"2021-10-06 19:15 | Phân loại hàng: Hồng,L",Sản phẩm tuyệt vời chất khá OK giao hàng nhanh:)))))))))))),normal
17,linhviolet1509,5,"2021-07-28 14:57 | Phân loại hàng: Trắng,M","Áo chất thun đẹp, mua shop nhiều lần rồi ❤❤",normal
17,t*****7,5,"2021-10-25 03:14 | Phân loại hàng: Trắng,M","Hình ảnh không liên quan Áo đẹp, xinh, vừa vặn, giá ổn so với chất lượng.....1báo cáo",bot
17,loannn21,5,"2022-04-06 18:20 | Phân loại hàng: Hồng,M","Vải đẹp nha mn chất lượng lắm, hình siêu nét",normal
17,n*****2,5,"2021-10-14 18:35 | Phân loại hàng: Hồng,L",Áo xịn nên mua canh sale được giá siêu hời hehehehehehhehehehe 0:05,bot
17,p*****1,5,"2021-11-16 20:57 | Phân loại hàng: Hồng,M",Áo đẹp đóng gói kỹ càng 0:09,normal
17,changchang1023,5,"2021-07-16 22:01 | Phân loại hàng: Hồng,L","Giao hàng siêu nhanh, có hộp xịn xò. Áo k quá dày cũng k quá mỏng, mặc k nóng. Mỗi tội hơi dài, mình mặc gần đến đầu gối. 0:04",normal
17,quynhanhcz,5,"2021-11-12 18:46 | Phân loại hàng: Hồng,L","Không có gì để chê đâu nha, nên mua liền đi mn ơi. Hàng đẹp quá mức tưởng tượng luôn đó. Tuy nhiên size sẽ hơi nhỏ nên cần cân nhắc xíu nhé 0:08 1báo cáo",normal
17,_*****n,5,"2022-06-09 15:13 | Phân loại hàng: Hồng,M",Chất liệu: áo in hình đẹp lắm ạ nên muaaaa nhaaa=)),normal
17,thuyngocv124578,5,"2021-12-16 19:39 | Phân loại hàng: Trắng,S",Nên mua nha!!! 0:09 1báo cáo,normal
17,p*****3,5,"2021-07-16 09:02 | Phân loại hàng: Hồng,M",Giao hàng nhanh mà áo đẹp lắm ạ Mọi người nên mua nhé Chất đẹp mà ưng lắm ạ 0:16,bot
17,bichngoc271207,5,"2021-11-29 14:27 | Phân loại hàng: Hồng,M",Hàng đẹp đóng gói cẩn thận Hình ảnh và video chỉ mang tính chất nhận xu1báo cáo,normal
17,v*****h,5,"2022-01-11 15:10 | Phân loại hàng: Hồng,L",Chất lượng sản phẩm tuyệt vời đóng gói sản phẩm chất lượng hình ảnh chỉ mang tính chất nhận xu1báo cáo,bot
17,g*****h,5,"2021-10-17 13:09 | Phân loại hàng: Hồng,M",Sản phẩm chất lượng lắm luôn í.shipper thân thiện .có điều giao hơi lâu 1 xí.thông cảm được vì do dịch. 0:04,normal
17,hh0v8r9vhz,5,"2022-07-03 19:35 | Phân loại hàng: Hồng,M",Chất liệu: vải dày đẹpMàu sắc: tuyệt vờiĐúng với mô tả: yes,normal
17,euvfdujb4687,5,"2022-02-23 13:03 | Phân loại hàng: Hồng,S",Chất lượng sản phẩm tốt nên mua nha mọi người hihihi giao hàng tốt,normal
17,do_diep_anh_2211,5,"2021-11-09 20:19 | Phân loại hàng: Hồng,M",Hình ảnh chỉ mang tính chất minh hoạ nhưng áo đẹp ok ok là một lần này là của t cũng chịu khó làm lắm không sao hết em ạ anh có biết gì về chưa z cho t cái tờ này có gì em cũng chẳng hiểu4báo cáo,normal
17,thuy_phuong.2003,5,"2021-10-13 13:12 | Phân loại hàng: Trắng,S",Áo đẹp lắm ạ chất vải dày dặn hình thì siêu cute rất hợp giá tiênd😍😍😍 0:07,normal
17,v*****n,5,"2022-11-15 11:40 | Phân loại hàng: Trắng,S","Chất liệu: tốtMàu sắc: đẹpĐúng với mô tả: đúngĐẹp đúng trong hình,phù hợp với giá tiền bỏ ra",normal
17,Người dùng Shopee,5,"2022-07-05 17:52 | Phân loại hàng: Hồng,S","Chất liệu: vải khá dày, mát ổn lắm nèMàu sắc: hồngĐúng với mô tả: đúng nhégiao hàng rất nhanh ưng lắm ạ",bot
17,nguyenthikieutien06,5,"2021-12-28 12:34 | Phân loại hàng: Hồng,L","Áo đẹp, giao nhanh chắc chắn sẽ ủng hộ shop tiếp",normal
17,hoangphuonganh286,5,"2022-04-24 21:48 | Phân loại hàng: Hồng,L",Áo đẹp chất vải mát mẻ mặc thoải mái dễ chịu lầm sau sẽ tiếp tục ủng hộ,normal
17,ngocxinhhhhhhh,5,"2022-01-07 16:25 | Phân loại hàng: Hồng,M","mua đại để mang với đôi giày cho nó chung tông nhưng mà ưng quá, mặc quoài luôn;-;",normal
17,bao_vy1990,5,"2021-12-26 14:05 | Phân loại hàng: Trắng,M",Áo đẹp giống như hình 😍 bn nào có ý định mua thì nên mua nha🥰🥰🥰🥰🥰🥰🥰🥰 0:30,normal
17,tuilagoodgirl,5,"2022-01-02 20:11 | Phân loại hàng: Hồng,M","Lần đầu mua hàng của shop này mà ưng bụng cực 😍 tư vấn nhiệt tình mà lại dễ thương nữa,mik rất thích, hàng về tới tay bị móp rất nhiều. áo đẹp dày dặn có đều form tay ko vừa ý mik lắm, nhưng ko s, vẫn cho shop 5 sao😘",normal
17,u*****b,5,"2022-01-27 17:27 | Phân loại hàng: Hồng,L",Áo đẹp quá huhu mê xĩu up xĩu down đúng loại vải em thích lun size mê xĩu 0:04,normal
17,a*****g,5,"2022-04-11 22:32 | Phân loại hàng: Trắng,M",Áo mình nhận đc siêu đẹp lun nha mà giao hàng lại còn nhanh nữa 0:04,normal
17,baooan2k2,5,"2021-12-07 12:33 | Phân loại hàng: Hồng,L","Áo rất xinh luôn nha , mình đặt 2 cái ưng ý lắm lun á",normal
17,Người dùng Shopee,5,"2022-03-21 10:55 | Phân loại hàng: Trắng,L",Vải ko mỏng quá k dày quá Hình in rất đẹp,bot
17,c*****3,5,"2022-04-09 20:25 | Phân loại hàng: Trắng,L",Áo trắng hơi mỏng á theo mình là vậy còn ko bt mọi ng nhue nào thui 0:13,normal
17,vonguyenlysa,5,"2022-01-10 15:08 | Phân loại hàng: Hồng,L",Áo đẹp chất mỏng ko quá giày size l khá dài với hình in chuẩn đẹp Hình in giặc máy ko hư,normal
17,my030601,5,"2022-03-07 18:51 | Phân loại hàng: Trắng,S",Áo rất xinh nha chất mát mua lần thứ hai của shop sẽ còn ủng hộ tiếp 💕 0:04,normal
17,phuongdung072487,5,"2022-01-08 18:45 | Phân loại hàng: Hồng,M",giao hơi lâu.....hộp bị méo mó nhìu nhưng k ảnh hưởng nhìu đến sp.sp rất đẹp nha rất ưng lun.3báo cáo,normal
17,y*****1,5,"2022-01-03 19:40 | Phân loại hàng: Hồng,L","Áo không co giãn như trong video ,Áo chắc liệu cũng tốt ! Shop đóng gói được, sản phẩm đẹp ! 0:15",normal
17,thuhuong293,5,"2022-03-30 10:24 | Phân loại hàng: Hồng,L",Hàng quá xinh quá đẹp quá oke chất quá xịn ai cũng hỏi chỗ mua hihi,normal
17,h*****2,5,"2022-03-14 14:22 | Phân loại hàng: Trắng,M",Chất lượng sản phẩm tuyệt vời quá k biết gì luôn Á hhhhhhhhhhhhh,bot
17,dottie.99,5,"2021-07-31 23:02 | Phân loại hàng: Hồng,S","Đóng gói xịn xò, chất vải đường may đẹp lắm, nhưng mình mua Size S mà rộng quá 😢😢😢",normal
17,sy.n.joy.2411,5,"2021-11-16 11:10 | Phân loại hàng: Hồng,M","Shop đóng gói đẹp, vải ok so với giá. Hộp hơi móp méo do vận chuyển. Sẽ ủng hộ tiếpp 0:09 1báo cáo",normal
17,nguyenthinhatoanh,5,"2022-01-05 13:35 | Phân loại hàng: Hồng,M","Giao hàng nhanh, đóng gói đẹp, shipper nhiệt tình, sẽ mua lại",normal
17,hana_katty,5,"2022-06-13 09:38 | Phân loại hàng: Trắng,L","Chất liệu: cottonMàu sắc: trắngChất đẹp , giá tốt, đúng với mô tả, shop phục vụ nhiệt tình",normal
17,linh180306,5,"2021-10-10 12:31 | Phân loại hàng: Trắng,S","Vid ko liên quan 😅 nma áo đẹp lắm nha , hình ị đỉnh lắm luôn á , mỗi cái shop gói cho mình mở ra mùi hắc quá ạaaaaa",normal
17,Người dùng Shopee,5,"2021-11-27 15:28 | Phân loại hàng: Hồng,L","Áo hồng dày nên form đẹp, áo trắng hơi mỏng nên mặc lên không đẹp bằng, còn hình in thì không phải bàn, xuất sắc. Có thể vải đa số áo trắng thì luôn mỏng hơn nên dù sao cũng vote 5* cho shop. À với lại màu hồng ở ngoài tưởng kén da nhưng không hề kén, da ngăm mặc vẫn đẹp như thường. End.",bot
17,gumsiro14.02,5,"2022-05-07 11:28 | Phân loại hàng: Hồng,M",Hàng đẹp lắm mọi người ơi nên mua nên mua nhé nhân dịp săn sale nên rẻ lắmmmmm mọi người ơi và vải hơi nóng nhé 0:141báo cáo,normal
17,p*****9,5,"2022-03-09 09:48 | Phân loại hàng: Trắng,L","Áo xịn lắm nhá, đẹp nữa, hình ảnh để lấy xu thoi, n.mà áo đẹp thiệtt 😍😍😍😍",normal
17,huyntrn139,5,"2021-12-20 18:43 | Phân loại hàng: Hồng,S","Ulatr đẹp không tì vết 🥺🤧, mãi yêu shop và người tư vấn moah moah 😘😘",normal
17,maiihuong204,5,"2022-04-07 00:06 | Phân loại hàng: Hồng,S","Giao hàng nhanh, chất áo đẹp giá cũng rẻ, mn nên mua",normal
17,trhdv,4,"2022-04-08 12:25 | Phân loại hàng: Hồng,S","Giao hàng nhanh, chất áo ko đẹp .Ko xứng đáng với giá tiền 0:08",normal
17,n*****5,4,"2021-10-11 14:44 | Phân loại hàng: Hồng,S",,bot
17,3ht629rb8v,4,"2022-02-03 20:09 | Phân loại hàng: Hồng,M",Ao đẹp nhm lúc giặt xg í mình cảm giác nó bé hơn so vs lúc ban đầu kiểu bị teo lại í nên 0 đẹp như luc mới nhận hàng.. giao hàng nhanh lắm,normal
17,Người dùng Shopee,4,"2022-04-27 18:49 | Phân loại hàng: Hồng,M",From bé chất vải mỏng thấy không hài lòng lắm mình 1m60 48kg mặc size M bị bé 0:09,bot
17,luuthuybichquyen,4,"2021-10-16 13:02 | Phân loại hàng: Trắng,L","Hình in đẹp nhưng vải hơi mỏng , áo cũng ko in logo giống hình ... 0:10",normal
17,ly_thu_phuong,4,"2022-04-04 12:25 | Phân loại hàng: Trắng,L",Áo đẹp tuy nhiên form hơi nhỏ . vải dày dặn đẹp nhưng đóng hàng rất tệ mình mua 7 cái mà đến lúc nhận hàng thì áo bên trong rất bẩn shop cần lưu ý hơn trong việc gói hàng,normal
17,s*****_,4,"2022-02-19 12:55 | Phân loại hàng: Hồng,S",Áo mỏng hơn mình nghĩ hình in rõ ko bị lỗi nói chung là ổn trừ chất áo hơi mỏng :)),normal
17,hthithanhnhi,4,"2021-12-16 15:16 | Phân loại hàng: Hồng,M",Áo hình in đẹp mà vãi nóng,normal
17,n*****4,4,"2023-05-06 09:10 | Phân loại hàng: Trắng,S",,bot
17,nt.buongbinh,4,"2022-07-20 11:57 | Phân loại hàng: Trắng,S",,normal
17,ngoc_giau99,4,"2021-11-29 10:41 | Phân loại hàng: Trắng,M",,normal
17,lenguyengiaquy123,4,"2022-01-06 22:29 | Phân loại hàng: Hồng,S",,normal
17,n*****3,3,"2022-05-11 18:36 | Phân loại hàng: Trắng,M",Khôg bỏ hộp mà bỏ dô túi dip áo đẹp mà làm bị lỗi thíu logo bên tay áo 0:09,normal
17,mantran1991,3,"2021-10-15 11:03 | Phân loại hàng: Trắng,M",Áo này mua sale thì còn tạm dc chứ nếu so với giá gốc thì không ổn lắm. Nhìn đường chỉ thấy chán rồi.,normal
17,ngocmaiiii2104,3,"2022-06-23 12:05 | Phân loại hàng: Hồng,M",Áo thì đúng mẫu chất liệu cũng tạm nhưng không có team của local rất thất vọng,normal
17,n*****2,3,"2024-01-21 23:53 | Phân loại hàng: Hồng,L",Màu sắc: không giốngĐể màu hồng nhạt nhưng lại giao hồng đậm,bot
17,pt_tien193,3,"2022-03-19 18:43 | Phân loại hàng: Hồng,S",Áo màu hồng cam khác ảnh mặc dìm da quá àaaa,normal
17,Người dùng Shopee,3,"2021-12-01 09:48 | Phân loại hàng: Hồng,L",,bot
17,ngngtungtrinh61,3,"2021-11-29 15:21 | Phân loại hàng: Hồng,M",,normal
17,altx0s9ue5,2,"2022-04-27 18:01 | Phân loại hàng: Trắng,M","Vải đẹp , áo đẹp , không có tag mác ở tay áo :))) trừ 1 sao Áo không đóng hộp lúc mở hàng cắt tin áo Mình huỷ yêu cầu trả hàng mình mình đã cắt mác rồi nhé:)))) 0:21",normal
17,Người dùng Shopee,1,"2021-09-23 17:45 | Phân loại hàng: Trắng,M",,bot
18,cuong8ngon,5,"2021-12-27 10:05 | Phân loại hàng: Đen,S","Nói chung giá cả hợp lý. Áo đẹp trong tầm tiền, phù hợp nhu cầu của các bạn học sinh sinh viên tuổi teen. Đóng gói cũng khá tâm huyết. 0:26 3báo cáo",normal
18,ntl021189,5,"2022-02-24 23:10 | Phân loại hàng: Đen,M","Áo ưng lắm ý. Nhận hàng thích từ hộp đóng gói riêng in logo của shop, đến tag mác và chất liệu áo. So với mình giá tiền + sự chỉn chu quá xứng đáng 5 sao. Còn quay lại ủng hộ tiếp nha 😘 0:54 1báo cáo",normal
18,thanhthu2810_,5,"2020-08-23 09:50 | Phân loại hàng: Trắng,L","Chộ ui, shop này cute lắm luônnn, tư vấn nhiệt tình và thân thiện lắm ớ 😭. Áo rất xinh nha, giao đúng size lun. Các bạn ý có chính sách đổi trả nếu gặp vấn đề đối với đơn hàng nữa ý, rất tận tâm luôn. iu shop nhìu nhìu ♡ 0:11",normal
18,k*****0,5,"2020-09-14 18:41 | Phân loại hàng: Đen,L","Giao hàng nhanh, đóng gói sản phẩm kĩ. Sản phẩm có chất liệt rất tốt giá thành hợp lí dễ mặc, dễ phối đồ nên cực chim ưng. Sẽ ủng hộ shop dài nha!!! 0:10 1báo cáo",normal
18,i*****n,5,"2022-01-23 22:40 | Phân loại hàng: Đen,M",Mình mua sale nên khá rẻ. Nhưng giặt thì nhớ cẩn thận bỏ vào túi giặt trước khi cho vào máy. Sợ nó tróc thôi. Kỹ thì mặc được lâu. Nói chung áo đẹp nhé ! 0:04 1báo cáo,normal
18,trang_0101.,5,"2020-09-01 12:56 | Phân loại hàng: Đen,XXL","Áo không dày cũng không mỏng, phù hợp với giá tiền. Ưng nhất là cách phục vụ của shop, rep tin nhắn siu dễ thương 😍",normal
18,nguyenduc.hucfl,5,"2021-12-28 20:02 | Phân loại hàng: Đen,M","Áo vải đẹp. Size M mình 165 48kg mặc thoải mái, to nha. Nên mua nha mn 0:09",normal
18,s*****4,5,"2020-09-17 11:27 | Phân loại hàng: Đen,L",,normal
18,n*****n,5,"2021-04-19 09:36 | Phân loại hàng: Đen,XL",Lần đầu mua ở shop ùi bất ngờ vl trời ơi ta nói nó xịn từ cái túi đến cái áo hmu eo ơi chuẩn form mình thích xong còn lại đúng dịp sale má ơi lun mừng rớt nước mắt trời xinh kinh khủng ủng hộ shop dài dài lun hehe yêu quá :3333333 1báo cáo,normal
18,Người dùng Shopee,5,"2022-06-06 11:36 | Phân loại hàng: Trắng,M","Chất liệu: vải không dày cũng không mỏng nói chung với giá tiền này thì rất đáng muaMàu sắc: đẹp, hình in chắc chắnMình 1m55 mang size M thoải mái, áo dài qua mông nên không sợ nhỏ nha đáng tiền lắm lun Giao hàng tầm 3,4 ngày là tới tùy khu vực 1báo cáo",bot
18,hoanglann24,5,"2021-03-17 10:26 | Phân loại hàng: Đen,XL",Chất vải khá oke mỏng mát hợp mùa hè . Ai cao m5 như mình sẽ mặc rộng thoải mái qua mông nhé =))) Áo đẹp lắm mình sẽ mua tiếp ủng hộ shop 0:09,normal
18,b*****3,5,"2021-03-06 09:42 | Phân loại hàng: Trắng,XXL","Chất vải đẹp sờ mát tay lắm. Độ rộng dài rất vừa ý mình, tuy nhiên mình thích tay áo dài hơn 1 chút nữa thì sẽ đẹp hơn 0:15",normal
18,minhquy19933,5,"2022-05-27 17:32 | Phân loại hàng: Đen,L",Chất liệu: tốtMàu sắc: đenĐúng với mô tả: okchất áo dày dặn in sắc nét vải hơi dày chắc mặc sẽ bị bí mác giống hãng nelley ko biết có phải 1 hãng ko? 0:04,normal
18,n*****1,5,"2021-04-21 13:08 | Phân loại hàng: Đen,XXL","Hàng khá ổn, shop giao hàng nhanh, mua lúc sale nên đc giá hời, mãi ủng hộ shop. Mình chụp lúc sáng quá nên màu hơi khác màu thiệt 0:05 1báo cáo",bot
18,ngoc_anh777,5,"2021-11-23 08:58 | Phân loại hàng: Trắng,M",Áo đẹp sịn sò. Mua đc giá rẻ. Sẽ ủng hộ tiếp. Cảm Ơn ạ........... 0:06 3báo cáo,normal
